,result,table,_time,active_energy_Wh,Device_Name,_field,_measurement
,,0,2022-04-15T04:15:00Z,1648,R618-Z2-ED1,active_energy_Wh,Power_Energy
,,0,2022-04-15T04:30:00Z,1648,R618-Z2-ED1,active_energy_Wh,Power_Energy
,,0,2022-04-15T04:45:00Z,1648,R618-Z2-ED1,active_energy_Wh,Power_Energy
,,0,2022-04-15T05:00:00Z,1648,R618-Z2-ED1,active_energy_Wh,Power_Energy
,,0,2022-04-15T05:15:00Z,1648,R618-Z2-ED1,active_energy_Wh,Power_Energy
,,0,2022-04-15T05:30:00Z,1648,R618-Z2-ED1,active_energy_Wh,Power_Energy
,,0,2022-04-15T05:45:00Z,1648,R618-Z2-ED1,active_energy_Wh,Power_Energy
,,0,2022-04-15T06:00:00Z,1648,R618-Z2-ED1,active_energy_Wh,Power_Energy
,,0,2022-04-15T06:15:00Z,1648,R618-Z2-ED1,active_energy_Wh,Power_Energy
,,0,2022-04-15T06:30:00Z,1648,R618-Z2-ED1,active_energy_Wh,Power_Energy
,,0,2022-04-15T06:45:00Z,1648,R618-Z2-ED1,active_energy_Wh,Power_Energy
,,0,2022-04-15T07:00:00Z,1648,R618-Z2-ED1,active_energy_Wh,Power_Energy
,,0,2022-04-15T07:15:00Z,1648,R618-Z2-ED1,active_energy_Wh,Power_Energy
,,0,2022-04-15T07:30:00Z,1648,R618-Z2-ED1,active_energy_Wh,Power_Energy
,,0,2022-04-15T07:45:00Z,1648,R618-Z2-ED1,active_energy_Wh,Power_Energy
,,0,2022-04-15T08:00:00Z,1648,R618-Z2-ED1,active_energy_Wh,Power_Energy
,,0,2022-04-15T08:15:00Z,1648,R618-Z2-ED1,active_energy_Wh,Power_Energy
,,0,2022-04-15T08:30:00Z,1648,R618-Z2-ED1,active_energy_Wh,Power_Energy
,,0,2022-04-15T08:45:00Z,1648,R618-Z2-ED1,active_energy_Wh,Power_Energy
,,0,2022-04-15T09:00:00Z,1648,R618-Z2-ED1,active_energy_Wh,Power_Energy
,,0,2022-04-15T09:15:00Z,1648,R618-Z2-ED1,active_energy_Wh,Power_Energy
,,0,2022-04-15T09:30:00Z,1648,R618-Z2-ED1,active_energy_Wh,Power_Energy
,,0,2022-04-15T09:45:00Z,1648,R618-Z2-ED1,active_energy_Wh,Power_Energy
,,0,2022-04-15T10:00:00Z,1648,R618-Z2-ED1,active_energy_Wh,Power_Energy
,,0,2022-04-15T10:15:00Z,1648,R618-Z2-ED1,active_energy_Wh,Power_Energy
,,0,2022-04-15T10:30:00Z,1648,R618-Z2-ED1,active_energy_Wh,Power_Energy
,,0,2022-04-15T10:45:00Z,1648,R618-Z2-ED1,active_energy_Wh,Power_Energy
,,0,2022-04-15T11:00:00Z,1648,R618-Z2-ED1,active_energy_Wh,Power_Energy
,,0,2022-04-15T11:15:00Z,1648,R618-Z2-ED1,active_energy_Wh,Power_Energy
,,0,2022-04-15T11:30:00Z,1648,R618-Z2-ED1,active_energy_Wh,Power_Energy
,,0,2022-04-15T11:45:00Z,1648,R618-Z2-ED1,active_energy_Wh,Power_Energy
,,0,2022-04-15T12:00:00Z,1648,R618-Z2-ED1,active_energy_Wh,Power_Energy
,,0,2022-04-15T12:15:00Z,1648,R618-Z2-ED1,active_energy_Wh,Power_Energy
,,0,2022-04-15T12:30:00Z,1648,R618-Z2-ED1,active_energy_Wh,Power_Energy
,,0,2022-04-15T12:45:00Z,1648,R618-Z2-ED1,active_energy_Wh,Power_Energy
,,0,2022-04-15T13:00:00Z,1648,R618-Z2-ED1,active_energy_Wh,Power_Energy
,,0,2022-04-15T13:15:00Z,1648,R618-Z2-ED1,active_energy_Wh,Power_Energy
,,0,2022-04-15T13:30:00Z,1648,R618-Z2-ED1,active_energy_Wh,Power_Energy
,,0,2022-04-15T13:45:00Z,1648,R618-Z2-ED1,active_energy_Wh,Power_Energy
,,0,2022-04-15T14:00:00Z,1648,R618-Z2-ED1,active_energy_Wh,Power_Energy
,,0,2022-04-15T14:15:00Z,1648,R618-Z2-ED1,active_energy_Wh,Power_Energy
,,0,2022-04-15T14:30:00Z,1648,R618-Z2-ED1,active_energy_Wh,Power_Energy
,,0,2022-04-15T14:45:00Z,1648,R618-Z2-ED1,active_energy_Wh,Power_Energy
,,0,2022-04-15T15:00:00Z,1648,R618-Z2-ED1,active_energy_Wh,Power_Energy
,,0,2022-04-15T15:15:00Z,1648,R618-Z2-ED1,active_energy_Wh,Power_Energy
,,0,2022-04-15T15:30:00Z,1648,R618-Z2-ED1,active_energy_Wh,Power_Energy
,,0,2022-04-15T15:45:00Z,1648,R618-Z2-ED1,active_energy_Wh,Power_Energy
,,0,2022-04-15T16:00:00Z,1648,R618-Z2-ED1,active_energy_Wh,Power_Energy
,,0,2022-04-15T16:15:00Z,1648,R618-Z2-ED1,active_energy_Wh,Power_Energy
,,0,2022-04-15T16:30:00Z,1648,R618-Z2-ED1,active_energy_Wh,Power_Energy
,,0,2022-04-15T16:45:00Z,1648,R618-Z2-ED1,active_energy_Wh,Power_Energy
,,0,2022-04-15T17:00:00Z,1648,R618-Z2-ED1,active_energy_Wh,Power_Energy
,,0,2022-04-15T17:15:00Z,1648,R618-Z2-ED1,active_energy_Wh,Power_Energy
,,0,2022-04-15T17:30:00Z,1648,R618-Z2-ED1,active_energy_Wh,Power_Energy
,,0,2022-04-15T17:45:00Z,1648,R618-Z2-ED1,active_energy_Wh,Power_Energy
,,0,2022-04-15T18:00:00Z,1648,R618-Z2-ED1,active_energy_Wh,Power_Energy
,,0,2022-04-15T18:15:00Z,1648,R618-Z2-ED1,active_energy_Wh,Power_Energy
,,0,2022-04-15T18:30:00Z,1648,R618-Z2-ED1,active_energy_Wh,Power_Energy
,,0,2022-04-15T18:45:00Z,1648,R618-Z2-ED1,active_energy_Wh,Power_Energy
,,0,2022-04-15T19:00:00Z,1648,R618-Z2-ED1,active_energy_Wh,Power_Energy
,,0,2022-04-15T19:15:00Z,1648,R618-Z2-ED1,active_energy_Wh,Power_Energy
,,0,2022-04-15T19:30:00Z,1648,R618-Z2-ED1,active_energy_Wh,Power_Energy
,,0,2022-04-15T19:45:00Z,1648,R618-Z2-ED1,active_energy_Wh,Power_Energy
,,0,2022-04-15T20:00:00Z,1648,R618-Z2-ED1,active_energy_Wh,Power_Energy
,,0,2022-04-15T20:15:00Z,1648,R618-Z2-ED1,active_energy_Wh,Power_Energy
,,0,2022-04-15T20:30:00Z,1648,R618-Z2-ED1,active_energy_Wh,Power_Energy
,,0,2022-04-15T20:45:00Z,1648,R618-Z2-ED1,active_energy_Wh,Power_Energy
,,0,2022-04-15T21:00:00Z,1655,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-15T21:15:00Z,1674,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-15T21:30:00Z,1694,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-15T21:45:00Z,1712,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-15T22:00:00Z,1731,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-15T22:15:00Z,1750,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-15T22:30:00Z,1769,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-15T22:45:00Z,1788,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-15T23:00:00Z,1806,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-15T23:15:00Z,1824,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-15T23:30:00Z,1843,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-15T23:45:00Z,1862,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-16T00:00:00Z,1878,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-16T00:15:00Z,1880,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-16T00:30:00Z,1880,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-16T00:45:00Z,1880,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-16T01:00:00Z,1880,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-16T01:15:00Z,1880,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-16T01:30:00Z,1880,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-16T01:45:00Z,1880,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-16T02:00:00Z,1880,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-16T02:15:00Z,1880,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-16T02:30:00Z,1880,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-16T02:45:00Z,1880,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-16T03:00:00Z,1880,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-16T03:15:00Z,1880,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-16T03:30:00Z,1880,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-16T03:45:00Z,1880,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-16T04:00:00Z,1880,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-16T04:15:00Z,1880,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-16T04:30:00Z,1880,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-16T04:45:00Z,1880,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-16T05:00:00Z,1880,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-16T05:15:00Z,1880,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-16T05:30:00Z,1880,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-16T05:45:00Z,1880,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-16T06:00:00Z,1880,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-16T06:15:00Z,1880,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-16T06:30:00Z,1880,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-16T06:45:00Z,1880,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-16T07:00:00Z,1880,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-16T07:15:00Z,1880,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-16T07:30:00Z,1880,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-16T07:45:00Z,1880,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-16T08:00:00Z,1880,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-16T08:15:00Z,1880,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-16T08:30:00Z,1880,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-16T08:45:00Z,1880,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-16T09:00:00Z,1880,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-16T09:15:00Z,1880,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-16T09:30:00Z,1880,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-16T09:45:00Z,1880,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-16T10:00:00Z,1880,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-16T10:15:00Z,1880,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-16T10:30:00Z,1880,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-16T10:45:00Z,1880,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-16T11:00:00Z,1880,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-16T11:15:00Z,1880,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-16T11:30:00Z,1880,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-16T11:45:00Z,1880,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-16T12:00:00Z,1880,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-16T12:15:00Z,1880,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-16T12:30:00Z,1880,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-16T12:45:00Z,1880,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-16T13:00:00Z,1880,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-16T13:15:00Z,1880,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-16T13:30:00Z,1880,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-16T13:45:00Z,1880,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-16T14:00:00Z,1880,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-16T14:15:00Z,1880,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-16T14:30:00Z,1888,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-16T14:45:00Z,1916,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-16T15:00:00Z,1931,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-16T15:15:00Z,1933,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-16T15:30:00Z,1935,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-16T15:45:00Z,1942,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-16T16:00:00Z,1960,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-16T16:15:00Z,1981,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-16T16:30:00Z,2000,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-16T16:45:00Z,2017,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-16T17:00:00Z,2035,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-16T17:15:00Z,2053,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-16T17:30:00Z,2070,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-16T17:45:00Z,2086,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-16T18:00:00Z,2093,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-16T18:15:00Z,2093,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-16T18:30:00Z,2093,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-16T18:45:00Z,2093,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-16T19:00:00Z,2093,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-16T19:15:00Z,2093,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-16T19:30:00Z,2093,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-16T19:45:00Z,2093,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-16T20:00:00Z,2093,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-16T20:15:00Z,2093,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-16T20:30:00Z,2093,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-16T20:45:00Z,2093,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-16T21:00:00Z,2093,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-16T21:15:00Z,2093,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-16T21:30:00Z,2093,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-16T21:45:00Z,2093,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-16T22:00:00Z,2093,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-16T22:15:00Z,2093,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-16T22:30:00Z,2093,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-16T22:45:00Z,2093,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-16T23:00:00Z,2093,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-16T23:15:00Z,2093,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-16T23:30:00Z,2093,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-16T23:45:00Z,2093,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-17T00:00:00Z,2093,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-17T00:15:00Z,2093,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-17T00:30:00Z,2093,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-17T00:45:00Z,2093,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-17T01:00:00Z,2093,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-17T01:15:00Z,2093,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-17T01:30:00Z,2093,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-17T01:45:00Z,2093,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-17T02:00:00Z,2093,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-17T02:15:00Z,2093,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-17T02:30:00Z,2093,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-17T02:45:00Z,2093,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-17T03:00:00Z,2093,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-17T03:15:00Z,2093,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-17T03:30:00Z,2093,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-17T03:45:00Z,2093,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-17T04:00:00Z,2093,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-17T04:15:00Z,2093,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-17T04:30:00Z,2093,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-17T04:45:00Z,2093,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-17T05:00:00Z,1681,R611-Z1-ED5,active_energy_Wh,Power_Energy
,,0,2022-04-17T05:15:00Z,2093,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-17T05:30:00Z,2093,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-17T05:45:00Z,2093,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-17T06:00:00Z,2093,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-17T06:15:00Z,2093,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-17T06:30:00Z,2093,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-17T06:45:00Z,2093,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-17T07:00:00Z,2093,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-17T07:15:00Z,2093,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-17T07:30:00Z,2093,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-17T07:45:00Z,2093,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-17T08:00:00Z,2093,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-17T08:15:00Z,2093,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-17T08:30:00Z,2093,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-17T08:45:00Z,2093,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-17T09:00:00Z,2093,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-17T09:15:00Z,2093,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-17T09:30:00Z,2093,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-17T09:45:00Z,2093,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-17T10:00:00Z,2093,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-17T10:15:00Z,2093,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-17T10:30:00Z,2093,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-17T10:45:00Z,2093,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-17T11:00:00Z,2093,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-17T11:15:00Z,2093,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-17T11:30:00Z,2093,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-17T11:45:00Z,2093,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-17T12:00:00Z,2093,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-17T12:15:00Z,2093,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-17T12:30:00Z,2093,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-17T12:45:00Z,2093,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-17T13:00:00Z,2093,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-17T13:15:00Z,2093,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-17T13:30:00Z,2093,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-17T13:45:00Z,2093,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-17T14:00:00Z,2093,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-17T14:15:00Z,2093,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-17T14:30:00Z,2093,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-17T14:45:00Z,2093,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-17T15:00:00Z,2093,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2022-04-17T15:15:00Z,2104,R611-Z1-ED5,active_energy_Wh,Power_Energy
,,0,2022-04-17T15:30:00Z,2114,R611-Z1-ED5,active_energy_Wh,Power_Energy
,,0,2022-04-17T15:45:00Z,2124,R611-Z1-ED5,active_energy_Wh,Power_Energy
,,0,2022-04-17T16:00:00Z,2135,R611-Z1-ED5,active_energy_Wh,Power_Energy
,,0,2022-04-17T16:15:00Z,2145,R611-Z1-ED5,active_energy_Wh,Power_Energy
,,0,2022-04-17T16:30:00Z,2155,R611-Z1-ED5,active_energy_Wh,Power_Energy
,,0,2022-04-17T16:45:00Z,2166,R611-Z1-ED5,active_energy_Wh,Power_Energy
,,0,2022-04-17T17:00:00Z,2176,R611-Z1-ED5,active_energy_Wh,Power_Energy
,,0,2022-04-17T17:15:00Z,2186,R611-Z1-ED5,active_energy_Wh,Power_Energy
,,0,2022-04-17T17:30:00Z,2197,R611-Z1-ED5,active_energy_Wh,Power_Energy
,,0,2022-04-17T17:45:00Z,2207,R611-Z1-ED5,active_energy_Wh,Power_Energy
,,0,2022-04-17T18:00:00Z,2217,R611-Z1-ED5,active_energy_Wh,Power_Energy
,,0,2022-04-17T18:15:00Z,2228,R611-Z1-ED5,active_energy_Wh,Power_Energy
,,0,2022-04-17T18:30:00Z,2238,R611-Z1-ED5,active_energy_Wh,Power_Energy
,,0,2022-04-17T18:45:00Z,2248,R611-Z1-ED5,active_energy_Wh,Power_Energy
,,0,2022-04-17T19:00:00Z,2258,R611-Z1-ED5,active_energy_Wh,Power_Energy
,,0,2022-04-17T19:15:00Z,2269,R611-Z1-ED5,active_energy_Wh,Power_Energy
,,0,2022-04-17T19:30:00Z,2279,R611-Z1-ED5,active_energy_Wh,Power_Energy
,,0,2022-04-17T19:45:00Z,2289,R611-Z1-ED5,active_energy_Wh,Power_Energy
,,0,2022-04-17T20:00:00Z,2300,R611-Z1-ED5,active_energy_Wh,Power_Energy
,,0,2022-04-17T20:15:00Z,2310,R611-Z1-ED5,active_energy_Wh,Power_Energy
,,0,2022-04-17T20:30:00Z,2320,R611-Z1-ED5,active_energy_Wh,Power_Energy
,,0,2022-04-17T20:45:00Z,2331,R611-Z1-ED5,active_energy_Wh,Power_Energy
,,0,2022-04-17T21:00:00Z,2341,R611-Z1-ED5,active_energy_Wh,Power_Energy
,,0,2022-04-17T21:15:00Z,2351,R611-Z1-ED5,active_energy_Wh,Power_Energy
,,0,2022-04-17T21:30:00Z,2362,R611-Z1-ED5,active_energy_Wh,Power_Energy
,,0,2022-04-17T21:45:00Z,2372,R611-Z1-ED5,active_energy_Wh,Power_Energy
,,0,2022-04-17T22:00:00Z,2382,R611-Z1-ED5,active_energy_Wh,Power_Energy
,,0,2022-04-17T22:15:00Z,2392,R611-Z1-ED5,active_energy_Wh,Power_Energy
,,0,2022-04-17T22:30:00Z,2403,R611-Z1-ED5,active_energy_Wh,Power_Energy
,,0,2022-04-17T22:45:00Z,2413,R611-Z1-ED5,active_energy_Wh,Power_Energy
,,0,2022-04-17T23:00:00Z,2423,R611-Z1-ED5,active_energy_Wh,Power_Energy
,,0,2022-04-17T23:15:00Z,2434,R611-Z1-ED5,active_energy_Wh,Power_Energy
,,0,2022-04-17T23:30:00Z,2444,R611-Z1-ED5,active_energy_Wh,Power_Energy
,,0,2022-04-17T23:45:00Z,2454,R611-Z1-ED5,active_energy_Wh,Power_Energy
,,0,2022-04-18T00:00:00Z,2464,R611-Z1-ED5,active_energy_Wh,Power_Energy
,,0,2022-04-18T00:15:00Z,2475,R611-Z1-ED5,active_energy_Wh,Power_Energy
,,0,2022-04-18T00:30:00Z,2485,R611-Z1-ED5,active_energy_Wh,Power_Energy
,,0,2022-04-18T00:45:00Z,2495,R611-Z1-ED5,active_energy_Wh,Power_Energy
,,0,2022-04-18T01:00:00Z,2506,R611-Z1-ED5,active_energy_Wh,Power_Energy
,,0,2022-04-18T01:15:00Z,2516,R611-Z1-ED5,active_energy_Wh,Power_Energy
,,0,2022-04-18T01:30:00Z,2526,R611-Z1-ED5,active_energy_Wh,Power_Energy
,,0,2022-04-18T01:45:00Z,2537,R611-Z1-ED5,active_energy_Wh,Power_Energy
,,0,2022-04-18T02:00:00Z,2547,R611-Z1-ED5,active_energy_Wh,Power_Energy
,,0,2022-04-18T02:15:00Z,2557,R611-Z1-ED5,active_energy_Wh,Power_Energy
,,0,2022-04-18T02:30:00Z,2567,R611-Z1-ED5,active_energy_Wh,Power_Energy
,,0,2022-04-18T02:45:00Z,2578,R611-Z1-ED5,active_energy_Wh,Power_Energy
,,0,2022-04-18T03:00:00Z,2588,R611-Z1-ED5,active_energy_Wh,Power_Energy
,,0,2022-04-18T03:15:00Z,2598,R611-Z1-ED5,active_energy_Wh,Power_Energy
