,result,table,_start,_stop,_time,_value,Device_Name,Zone,_field,_measurement
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-05-17T02:03:35.159Z,3713.808510638298,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-05-17T13:58:00.346Z,3730.734693877551,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-05-18T01:52:25.533Z,2894.0851063829787,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-05-18T13:46:50.72Z,0.25,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-05-19T01:41:15.907Z,1,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-05-19T13:35:41.094Z,37.041666666666664,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-05-20T01:30:06.281Z,267.5,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-05-20T13:24:31.468Z,334.25531914893617,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-05-21T01:18:56.655Z,552.7708333333334,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-05-21T13:13:21.842Z,587,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-05-22T01:07:47.029Z,587,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-05-22T13:02:12.216Z,587,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-05-23T00:56:37.403Z,587,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-05-23T12:51:02.59Z,606.4166666666666,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-05-24T00:45:27.777Z,764.7551020408164,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-05-24T12:39:52.964Z,765.2978723404256,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-05-25T00:34:18.151Z,959.25,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-05-25T12:28:43.338Z,1018,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-05-26T00:23:08.525Z,1018,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-05-26T12:17:33.712Z,1018,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-05-27T00:11:58.899Z,1018,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-06-15T20:28:46.379Z,3211.5833333333335,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-06-16T08:23:11.566Z,3216,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-06-16T20:17:36.753Z,3216,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-06-17T08:12:01.94Z,3216,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-06-17T20:06:27.127Z,3216,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-06-18T08:00:52.314Z,3216,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-06-18T19:55:17.501Z,3216,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-06-19T07:49:42.688Z,3216,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-06-19T19:44:07.875Z,3216,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-06-20T07:38:33.062Z,3216,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-06-20T19:32:58.249Z,3254.2820512820513,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-06-21T07:27:23.436Z,3312,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-06-21T19:21:48.623Z,3349.871794871795,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-06-22T07:16:13.81Z,3369,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-06-22T19:10:38.997Z,3369,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-06-23T07:05:04.184Z,3369,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-06-23T18:59:29.371Z,3463.375,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-06-24T06:53:54.558Z,3525,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-06-24T18:48:19.745Z,3525,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-06-25T06:42:44.932Z,3525,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-06-25T18:37:10.119Z,3525,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-06-26T06:31:35.306Z,3525,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-06-26T18:26:00.493Z,3525,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-06-27T06:20:25.68Z,3525,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-06-27T18:14:50.867Z,3693.1666666666665,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-06-28T06:09:16.054Z,3903,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-06-28T18:03:41.241Z,3903,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-06-29T05:58:06.428Z,3903,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-06-29T17:52:31.615Z,4014.744680851064,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-06-30T05:46:56.802Z,4188,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-06-30T17:41:21.989Z,4268.979166666667,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-07-01T05:35:47.176Z,4352,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-07-01T17:30:12.363Z,4436.291666666667,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-07-02T05:24:37.55Z,4498,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-07-02T17:19:02.737Z,2155.2916666666665,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-07-03T05:13:27.924Z,0,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-07-03T17:07:53.111Z,0,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-07-04T05:02:18.298Z,0,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-07-04T16:56:43.485Z,0,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-07-05T04:51:08.672Z,0,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-07-05T16:45:33.859Z,55.895833333333336,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-07-06T04:39:59.046Z,214.7826086956522,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-07-06T16:34:24.233Z,251.17021276595744,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-07-07T04:28:49.42Z,397.27659574468083,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-07-07T16:23:14.607Z,406,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-07-08T04:17:39.794Z,406,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-07-08T16:12:04.981Z,553.9583333333334,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-07-09T04:06:30.168Z,984.2978723404256,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-07-09T16:00:55.355Z,987,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-07-10T03:55:20.542Z,987,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-07-10T15:49:45.729Z,987,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-07-11T03:44:10.916Z,987,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-07-11T15:38:36.103Z,987,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-07-12T03:33:01.29Z,987,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-07-12T15:27:26.477Z,987,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-07-13T03:21:51.664Z,987,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-07-13T15:16:16.851Z,987,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-07-14T03:10:42.038Z,987,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-07-14T15:05:07.225Z,1050.1875,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-07-15T02:59:32.412Z,1257,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-07-15T14:53:57.599Z,1333.0212765957447,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-07-16T02:48:22.786Z,1477,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-07-16T14:42:47.973Z,1477,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-07-17T02:37:13.16Z,1477,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-07-17T14:31:38.347Z,1477,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-07-18T02:26:03.534Z,1477,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-07-18T14:20:28.721Z,1477,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-07-19T02:14:53.908Z,1477,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-07-19T14:09:19.095Z,1496.9777777777779,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-07-20T02:03:44.282Z,1747.909090909091,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-07-20T13:58:09.469Z,1795.3958333333333,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-07-21T01:52:34.656Z,1840,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-07-21T13:46:59.843Z,1872.3125,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-07-22T01:41:25.03Z,2094.3958333333335,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-07-22T13:35:50.217Z,2124.088888888889,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-07-23T01:30:15.404Z,2230,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-07-23T13:24:40.591Z,2230,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-07-24T01:19:05.778Z,2230,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-07-24T13:13:30.965Z,2230,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-07-25T01:07:56.152Z,2230,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-07-25T13:02:21.339Z,2230,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-07-26T00:56:46.526Z,2230,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-07-26T12:51:11.713Z,2230.9148936170213,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-07-27T00:45:36.9Z,2452.3958333333335,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-07-27T12:40:02.087Z,2508.733333333333,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-07-29T00:23:17.648Z,2657,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-07-29T12:17:42.835Z,2679.3636363636365,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-07-30T00:12:08.022Z,2856,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-07-30T12:06:33.209Z,2856,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-07-31T00:00:58.396Z,2856,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-07-31T11:55:23.583Z,2856,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-07-31T23:49:48.77Z,2856,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-08-01T11:44:13.957Z,2856.8823529411766,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-08-01T23:38:39.144Z,3052.5454545454545,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-08-02T11:33:04.331Z,3091,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-08-02T23:27:29.518Z,3178,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-08-03T11:21:54.705Z,3205.1428571428573,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-08-03T23:16:19.892Z,3388,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-08-04T11:10:45.079Z,3411.3333333333335,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-08-04T23:05:10.266Z,3615.909090909091,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-08-05T10:59:35.453Z,3687,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-08-05T22:54:00.64Z,3687,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-08-06T10:48:25.827Z,3687,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-08-06T22:42:51.014Z,3687,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-08-07T10:37:16.201Z,3687,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-08-07T22:31:41.388Z,3687,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-08-08T10:26:06.575Z,3689.625,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-08-08T22:20:31.762Z,3774.842105263158,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-08-09T10:14:56.949Z,3796,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-08-09T22:09:22.136Z,3916.4615384615386,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-08-10T10:03:47.323Z,4028,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-08-10T21:58:12.51Z,4236.933333333333,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-08-11T09:52:37.697Z,4277,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-08-11T21:47:02.884Z,4407.181818181818,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-08-12T09:41:28.071Z,4437,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-08-12T21:35:53.258Z,4547.0526315789475,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-08-13T09:30:18.445Z,4560,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-08-13T21:24:43.632Z,4560,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-08-14T09:19:08.819Z,4560,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-08-14T21:13:34.006Z,4560,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-08-15T09:07:59.193Z,4560,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-08-15T21:02:24.38Z,4560,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-08-16T08:56:49.567Z,4560,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-08-16T20:51:14.754Z,4786.363636363636,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-08-17T08:45:39.941Z,413.9166666666667,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-08-17T20:40:05.128Z,101.25,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-08-18T08:34:30.315Z,244,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-08-18T20:28:55.502Z,287.6,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-08-19T08:23:20.689Z,396,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-08-19T20:17:45.876Z,502,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-08-20T08:12:11.063Z,735,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-08-20T20:06:36.25Z,735,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-08-21T08:01:01.437Z,735,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-08-21T19:55:26.624Z,735,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-08-22T07:49:51.811Z,735,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-08-22T19:44:16.998Z,829.1666666666666,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-08-23T07:38:42.185Z,868,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-08-23T19:33:07.372Z,868,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-08-24T07:27:32.559Z,868,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
,,21,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-08-24T19:21:57.746Z,993.75,R618-Z2-ED2,2,active_energy_Wh,Power_Energy
